Object Type,Item ARK,Parent ARK,Title,Local identifier,File Name,Visibility,Date.created,Date.normalized,Contents note,Format.extent,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,Contributor,Subject topic,Program,IIIF Access URL,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Work,ark:/21198/z1hx44qf,ark:/21198/z19c9kx1,Universidad del Aire 1950-04-09,ihc_udelaire_19500409,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500409.wav,open,1950-04-09,1950-04-09,"Palabras del Dr Jorge Mañach sobre el impacto del programa recuerdos gloriosos por el Centenario de la Bandera, lee carta del Sr José A Guerra Flores oyente del programa. Dialogo con el General Eugenio Molinet.|~|Part 1",00 hr. 12 min. 16 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Molinet, Eugenio, General|~|Guerra, José Antonio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Molinet, Eugenio, General|~|Guerra, José Antonio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/hx/44/qf/21198=z1hx44qf/ark%2B=21198=z1hx44qf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1hx44qf%2Faudiowaveform.dat,,,736.695458,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx44qf/manifest
Work,ark:/21198/z1v43m4d,ark:/21198/z19c9kx1,Universidad del Aire 1950-05-14,ihc_udelaire_19500514,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500514.wav,open,1950-05-14,1950-05-14,"Parts 1-8, Part 10, Part 9 is missing",02 hr. 01 min. 32 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Arango (Ministro de Educación)|~|Cañas Abril, Pedro, Dr.|~|Carabot, Alfredo, Dr.|~|Echegoyen, Juan, Dr.|~|Escalona, Dulce María, Dra.|~|Fitzgibbon, Carlota, Dra.|~|Guerra, Ramiro, Dr.|~|Ichaso, Francisco, Dr.|~|Iñiguez, Carlos, Dr.|~|Lazo, Raimundo, Dr.|~|Mañach, Jorge, Dr.|~|Sánchez, Aureliano Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Arango (Ministro de Educación)|~|Cañas Abril, Pedro, Dr.|~|Carabot, Alfredo, Dr.|~|Echegoyen, Juan, Dr.|~|Escalona, Dulce María, Dra.|~|Fitzgibbon, Carlota, Dra.|~|Guerra, Ramiro, Dr.|~|Ichaso, Francisco, Dr.|~|Iñiguez, Carlos, Dr.|~|Lazo, Raimundo, Dr.|~|Mañach, Jorge, Dr.|~|Sánchez, Aureliano Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/v4/3m/4d/21198=z1v43m4d/ark%2B=21198=z1v43m4d.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1v43m4d%2Faudiowaveform.dat,,,7292.313688,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43m4d/manifest
Work,ark:/21198/z1qc2vdp,ark:/21198/z19c9kx1,Universidad del Aire 1950-05-28,ihc_udelaire_19500528,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500528.wav,open,1950-05-28,1950-05-28,Preguntas y respuestas: El divorcio.|~|Parts 1-3,00 hr. 41 min. 55 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Raúl de Cárdenas, Dr.|~|Dorta Duque, Manuel, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Raúl de Cárdenas, Dr.|~|Dorta Duque, Manuel, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/qc/2v/dp/21198=z1qc2vdp/ark%2B=21198=z1qc2vdp.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1qc2vdp%2Faudiowaveform.dat,,,2515.304333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2vdp/manifest
Work,ark:/21198/z1d53cx4,ark:/21198/z19c9kx1,Universidad del Aire 1950-06-01,ihc_udelaire_19500601,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500601.wav,open,1950-06-01,1950-06-01,Palabras del Dr Jorge Mañach.|~|Part 1,00 hr. 09 min. 57 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/d5/3c/x4/21198=z1d53cx4/ark%2B=21198=z1d53cx4.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1d53cx4%2Faudiowaveform.dat,,,597.851208,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d53cx4/manifest
Work,ark:/21198/z18d2n6t,ark:/21198/z19c9kx1,Universidad del Aire 1950-06-02,ihc_udelaire_19500602,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500602.wav,open,1950-06-02,1950-06-02,Junto a las estrellas. Poemas recitados por Fernando Núñez de Villavicencio. 1. Penumbra de Paul Geraldí. 2. Poema de Inte de Pablo Neruda. 3. Elegía para ti y para mí de José Angel Buesa. Locutor: José Armando Vidal.|~|Part 1,00 hr. 13 min. 26 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Vidal, José Armando|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Vidal, José Armando|~|Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/8d/2n/6t/21198=z18d2n6t/ark%2B=21198=z18d2n6t.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz18d2n6t%2Faudiowaveform.dat,,,806.792854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d2n6t/manifest
Work,ark:/21198/z14n1wkf,ark:/21198/z19c9kx1,Universidad del Aire 1950-06-25,ihc_udelaire_19500625,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500625.wav,open,1950-06-25,1950-06-25,Recuerdos Gloriosos con motivo del Centenario de la Bandea. Semblanza de los DrsEmeterio Santovenia y Jorge Mañach sobre Mayor General Enrique Loynaz del Castillo.|~|Parts 1-2,00 hr. 13 min. 20 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Loynaz del Castillo, Enrique, Mayor General|~|Mañach, Jorge, Dr.|~|R. Costa, Octavio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Loynaz del Castillo, Enrique, Mayor General|~|Mañach, Jorge, Dr.|~|R. Costa, Octavio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/4n/1w/kf/21198=z14n1wkf/ark%2B=21198=z14n1wkf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz14n1wkf%2Faudiowaveform.dat,,,800.430862,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n1wkf/manifest
Work,ark:/21198/z10z9v8w,ark:/21198/z19c9kx1,Universidad del Aire 1950-08-03,ihc_udelaire_19500803,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19500803.wav,open,1950-08-03,1950-08-03,Entrevista de German Pinelli al Mayor General Enrique Loynaz del Castillo sobre el decreto 2273. Noticiero CMQ|~|Part 1,00 hr. 02 min. 45 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Loynaz del Castillo, Enrique, Mayor General|~|Pinelli, Germán",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Loynaz del Castillo, Enrique, Mayor General|~|Pinelli, Germán",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/0z/9v/8w/21198=z10z9v8w/ark%2B=21198=z10z9v8w.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz10z9v8w%2Faudiowaveform.dat,,,165.730771,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z9v8w/manifest
Work,ark:/21198/z1km23sp,ark:/21198/z19c9kx1,Universidad del Aire 1951-05-13,ihc_udelaire_19510513,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510513.wav,open,1951-05-13,1951-05-13,Parts 1-3,00 hr. 32 min. 42 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Pérez Cabrera, José Manuel, Dr.|~|Trujillo Roseñada, Andrés, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Pérez Cabrera, José Manuel, Dr.|~|Trujillo Roseñada, Andrés, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/km/23/sp/21198=z1km23sp/ark%2B=21198=z1km23sp.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1km23sp%2Faudiowaveform.dat,,,1962.942063,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km23sp/manifest
Work,ark:/21198/z1fv1c1x,ark:/21198/z19c9kx1,Universidad del Aire 1951-06-03,ihc_udelaire_19510603,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510603.wav,open,1951-06-03,1951-06-03,"Parts 1, 3 and 6, Parts 2 and 8 don't belong to Universidad del Aire",00 hr. 18 min. 20 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Marquina, Rafael, Dr.|~|Miguel de Marcos, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Marquina, Rafael, Dr.|~|Miguel de Marcos, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/fv/1c/1x/21198=z1fv1c1x/ark%2B=21198=z1fv1c1x.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1fv1c1x%2Faudiowaveform.dat,,,1100.320208,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv1c1x/manifest
Work,ark:/21198/z1b599q8,ark:/21198/z19c9kx1,Universidad del Aire 1951-06-10,ihc_udelaire_19510610,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510610.wav,open,1951-06-10,1951-06-10,Preguntas y Respuestas.|~|Parts 1 and 2,00 hr. 14 min. 05 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|F. Gran, Manuel, Dr.|~|Ichaso, Francisco, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","F. Gran, Manuel, Dr.|~|Ichaso, Francisco, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/b5/99/q8/21198=z1b599q8/ark%2B=21198=z1b599q8.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1b599q8%2Faudiowaveform.dat,,,845.345667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b599q8/manifest
Work,ark:/21198/z16d8k1d,ark:/21198/z19c9kx1,Universidad del Aire 1951-06-17,ihc_udelaire_19510617,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510617.wav,open,1951-06-17,1951-06-17,Homenaje a Cosme de la Torriente.|~|Parts 1 and 2,00 hr. 27 min. 22 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Carbonell, Miguel Ángel, Dr.|~|Ichaso, Francisco, Dr.|~|Sandalio Santovenia, Emeterio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Carbonell, Miguel Ángel, Dr.|~|Ichaso, Francisco, Dr.|~|Sandalio Santovenia, Emeterio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/6d/8k/1d/21198=z16d8k1d/ark%2B=21198=z16d8k1d.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz16d8k1d%2Faudiowaveform.dat,,,1642.581333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8k1d/manifest
Work,ark:/21198/z12n7t87,ark:/21198/z19c9kx1,Universidad del Aire 1951-06-24,ihc_udelaire_19510624,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510624.wav,open,1951-06-24,1951-06-24,Part 3,00 hr. 08 min. 28 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Ichaso, Francisco, Dr.|~|Portuondo Fernando, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Ichaso, Francisco, Dr.|~|Portuondo Fernando, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/2n/7t/87/21198=z12n7t87/ark%2B=21198=z12n7t87.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz12n7t87%2Faudiowaveform.dat,,,508.917333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7t87/manifest
Work,ark:/21198/z1xw79rg,ark:/21198/z19c9kx1,Universidad del Aire 1951-07-01,ihc_udelaire_19510701,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510701.wav,open,1951-07-01,1951-07-01,Part 1,00 hr. 11 min. 27 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Ichaso, Francisco, Dr.|~|Zambrano, María, Dra.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Ichaso, Francisco, Dr.|~|Zambrano, María, Dra.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/xw/79/rg/21198=z1xw79rg/ark%2B=21198=z1xw79rg.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1xw79rg%2Faudiowaveform.dat,,,687.061333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw79rg/manifest
Work,ark:/21198/z1t46k1g,ark:/21198/z19c9kx1,Universidad del Aire 1951-07-08,ihc_udelaire_19510708,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510708.wav,open,1951-07-08,1951-07-08,Napoleon Bonaparte. Universidad del Aire.|~|Part 2 and 3,00 hr. 31 min. 22 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Infiesta, Ramón, Dr.|~|Salinas, Marcelo, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Infiesta, Ramón, Dr.|~|Salinas, Marcelo, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/t4/6k/1g/21198=z1t46k1g/ark%2B=21198=z1t46k1g.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1t46k1g%2Faudiowaveform.dat,,,1882.592,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t46k1g/manifest
Work,ark:/21198/z1pc5tcn,ark:/21198/z19c9kx1,Universidad del Aire 1951-07-22,ihc_udelaire_19510722,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510722.wav,open,1951-07-22,1951-07-22,"Part 1 and 3, Part 2 not owned by Universidad del Aire",00 hr. 18 min. 55 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Sandalio Santovenia, Emeterio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Sandalio Santovenia, Emeterio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/pc/5t/cn/21198=z1pc5tcn/ark%2B=21198=z1pc5tcn.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1pc5tcn%2Faudiowaveform.dat,,,1135.765333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc5tcn/manifest
Work,ark:/21198/z1jq3rzw,ark:/21198/z19c9kx1,Universidad del Aire 1951-08-05,ihc_udelaire_19510805,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510805.wav,open,1951-08-05,1951-08-05,"Part 1, Part 2 is missing",00 hr. 12 min. 31 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Sanchez, Luis Alberto, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Sanchez, Luis Alberto, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/jq/3r/zw/21198=z1jq3rzw/ark%2B=21198=z1jq3rzw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1jq3rzw%2Faudiowaveform.dat,,,751.882667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq3rzw/manifest
Work,ark:/21198/z1dz31b9,ark:/21198/z19c9kx1,Universidad del Aire 1951-08-12,ihc_udelaire_19510812,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510812.wav,open,1951-08-12,1951-08-12,"First half of Part 1 and 2, Other parts not owned by Universidad del Aire",00 hr. 30 min. 53 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Bueno, Salvador, Dr.|~|Ichaso, Francisco, Dr.|~|Quevedo, Antonio, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Bueno, Salvador, Dr.|~|Ichaso, Francisco, Dr.|~|Quevedo, Antonio, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/dz/31/b9/21198=z1dz31b9/ark%2B=21198=z1dz31b9.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1dz31b9%2Faudiowaveform.dat,,,1853.017104,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz31b9/manifest
Work,ark:/21198/z19628kf,ark:/21198/z19c9kx1,Universidad del Aire 1951-08-19,ihc_udelaire_19510819,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19510819.wav,open,1951-08-19,1951-08-19,La Huella de los Ciclos.|~|Parts 1 and 2,00 hr. 16 min. 64 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Ichaso, Francisco, Dr.|~|Marquina, Rafael, Dr.|~|Solís, Rafael Suárez, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Ichaso, Francisco, Dr.|~|Marquina, Rafael, Dr.|~|Solís, Rafael Suárez, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/96/28/kf/21198=z19628kf/ark%2B=21198=z19628kf.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz19628kf%2Faudiowaveform.dat,,,1006.415271,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19628kf/manifest
Work,ark:/21198/z15f1hw5,ark:/21198/z19c9kx1,Universidad del Aire 1951-10-21,ihc_udelaire_19511021,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19511021.wav,open,1951-10-21,1951-10-21,Preguntas y Respuestas.|~|Parts 1 and 2,00 hr. 33 min. 26 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Marquina, Rafael, Dr.|~|Russinyol, José, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Marquina, Rafael, Dr.|~|Russinyol, José, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/5f/1h/w5/21198=z15f1hw5/ark%2B=21198=z15f1hw5.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz15f1hw5%2Faudiowaveform.dat,,,2006.437333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f1hw5/manifest
Work,ark:/21198/z11p0s3z,ark:/21198/z19c9kx1,Universidad del Aire 1951-11-11,ihc_udelaire_19511111,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19511111.wav,open,1951-11-11,1951-11-11,Part 2,00 hr. 10 min. 25 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Cañal y Barrachina, Avelino, Dr.|~|Mañach, Jorge, Dr.|~|Zambrano, María, Dra.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Cañal y Barrachina, Avelino, Dr.|~|Mañach, Jorge, Dr.|~|Zambrano, María, Dra.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/1p/0s/3z/21198=z11p0s3z/ark%2B=21198=z11p0s3z.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz11p0s3z%2Faudiowaveform.dat,,,624.994854,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p0s3z/manifest
Work,ark:/21198/z1wx08n3,ark:/21198/z19c9kx1,Universidad del Aire 1951-11-18,ihc_udelaire_19511118,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19511118.wav,open,1951-11-18,1951-11-18,Continuation of Part 1,00 hr. 01 min. 14 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Maestri, Raúl, Dr.|~|Mañach, Jorge, Dr.",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Maestri, Raúl, Dr.|~|Mañach, Jorge, Dr.",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/wx/08/n3/21198=z1wx08n3/ark%2B=21198=z1wx08n3.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1wx08n3%2Faudiowaveform.dat,,,74.260042,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wx08n3/manifest
Work,ark:/21198/z1w69bsw,ark:/21198/z19c9kx1,Universidad del Aire 1952-01-06,ihc_udelaire_19520106,Masters/othermasters/DEPuniversidaddelaire/audio/ihc_udelaire_19520106.wav,open,1952-01-06,1952-01-06,Part 1,00 hr. 23 min. 39 sec.,sound recording,radio programs,spa,"Universidad del Aire|~|Mañach, Jorge, Dr.|~|Sandalio Santovenia, Emeterio, Dr.|~|Brito, Cepero",,Havana (Cuba),Circuito CMQ Radiocentro Habana,Instituto de Historia de Cuba,unknown,"http://www.ihc.cu/, webmaster@ihc.cu","Mañach, Jorge, Dr.|~|Sandalio Santovenia, Emeterio, Dr.|~|Brito, Cepero",Cuba--politics and government--1933-1959|~|Radio programs--Cuba,International Digital Ephemera Project,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:othermasters/pairtree_root/21/19/8=/z1/w6/9b/sw/21198=z1w69bsw/ark%2B=21198=z1w69bsw.mp4{},https://static.library.ucla.edu/ark%3A%2F21198%2Fz1w69bsw%2Faudiowaveform.dat,,,1419.0,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w69bsw/manifest
