"Object Type","Title","Item ARK","Parent ARK","Local identifier","Visibility","File Name","Item Sequence","Thumbnail","Date.created","Date.normalized","Contents note","Description.note","Format.extent","Format.medium","Genre","Language","Name.creator","Name.subject","Note","Place of origin","Publisher.publisherName","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Subject","IIIF Manifest URL"
"Work","1880-02-21 (vol. 02 | no. 43)","ark:/21198/z1x66b8b","ark:/21198/z16t3b1r","ihc_ladiscusion_18800221","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3bc7","1880-02-21","1880-02-21","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x66b8b/manifest"
"Work","1880-02-23 (vol. 02 | no. 44)","ark:/21198/z1sj48w1","ark:/21198/z16t3b1r","ihc_ladiscusion_18800223","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z9235x","1880-02-23","1880-02-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj48w1/manifest"
"Work","1880-02-24 (vol. 02 | no. 45)","ark:/21198/z1ns3j82","ark:/21198/z16t3b1r","ihc_ladiscusion_18800224","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv994n","1880-02-24","1880-02-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns3j82/manifest"
"Work","1880-02-25 (vol. 02 | no. 46)","ark:/21198/z1j12sk3","ark:/21198/z16t3b1r","ihc_ladiscusion_18800225","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7sn2","1880-02-25","1880-02-25","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j12sk3/manifest"
"Work","1880-02-26 (vol. 02 | no. 47)","ark:/21198/z1d821t9","ark:/21198/z16t3b1r","ihc_ladiscusion_18800226","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t697v","1880-02-26","1880-02-26","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d821t9/manifest"
"Work","1880-02-27 (vol. 02 | no. 48)","ark:/21198/z18h192j","ark:/21198/z16t3b1r","ihc_ladiscusion_18800227","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xd3rck","1880-02-27","1880-02-27","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","2 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h192j/manifest"
"Work","1880-02-28 (vol. 02 | no. 49)","ark:/21198/z14r0j8x","ark:/21198/z16t3b1r","ihc_ladiscusion_18800228","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sn30q4","1880-02-28","1880-02-28","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14r0j8x/manifest"
"Work","1880-03-01 (vol. 02 | no. 50)","ark:/21198/z10z9sn0","ark:/21198/z16t3b1r","ihc_ladiscusion_18800301","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j41h7z","1880-03-01","1880-03-01","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z9sn0/manifest"
"Work","1880-03-02 (vol. 02 | no. 51)","ark:/21198/z1w980gc","ark:/21198/z16t3b1r","ihc_ladiscusion_18800302","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18m00sw","1880-03-02","1880-03-02","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w980gc/manifest"
"Work","1880-03-03 (vol. 02 | no. 52)","ark:/21198/z1rj77tj","ark:/21198/z16t3b1r","ihc_ladiscusion_18800303","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11576sc","1880-03-03","1880-03-03","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj77tj/manifest"
"Work","1880-03-04 (vol. 02 | no. 53)","ark:/21198/z1ms6h54","ark:/21198/z16t3b1r","ihc_ladiscusion_18800304","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn5zjx","1880-03-04","1880-03-04","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms6h54/manifest"
"Work","1880-03-05 (vol. 02 | no. 54)","ark:/21198/z1h15rct","ark:/21198/z16t3b1r","ihc_ladiscusion_18800305","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h44g5g","1880-03-05","1880-03-05","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h15rct/manifest"
"Work","1880-03-06 (vol. 02 | no. 55)","ark:/21198/z1c850ng","ark:/21198/z16t3b1r","ihc_ladiscusion_18800306","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17m2zpk","1880-03-06","1880-03-06","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c850ng/manifest"
"Work","1880-03-08 (vol. 02 | no. 56)","ark:/21198/z17h47vv","ark:/21198/z16t3b1r","ihc_ladiscusion_18800308","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10605qf","1880-03-08","1880-03-08","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h47vv/manifest"
"Work","1880-03-09 (vol. 02 | no. 57)","ark:/21198/z13r3h6f","ark:/21198/z16t3b1r","ihc_ladiscusion_18800309","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8xgf","1880-03-09","1880-03-09","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r3h6f/manifest"
"Work","1880-03-10 (vol. 02 | no. 58)","ark:/21198/z1031ftf","ark:/21198/z16t3b1r","ihc_ladiscusion_18800310","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g47f13","1880-03-10","1880-03-10","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1031ftf/manifest"
"Work","1880-03-11 (vol. 02 | no. 59)","ark:/21198/z1vb0zfh","ark:/21198/z16t3b1r","ihc_ladiscusion_18800311","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4mzh","1880-03-11","1880-03-11","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vb0zfh/manifest"
"Work","1880-03-12 (vol. 02 | no. 60)","ark:/21198/z1qk06n8","ark:/21198/z16t3b1r","ihc_ladiscusion_18800312","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z63cqr","1880-03-12","1880-03-12","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qk06n8/manifest"
"Work","1880-03-13 (vol. 02 | no. 61)","ark:/21198/z1ks9fx0","ark:/21198/z16t3b1r","ihc_ladiscusion_18800313","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1wc2","1880-03-13","1880-03-13","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ks9fx0/manifest"
"Work","1880-03-15 (vol. 02 | no. 62)","ark:/21198/z1g18q5j","ark:/21198/z16t3b1r","ihc_ladiscusion_18800315","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f50cwv","1880-03-15","1880-03-15","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18q5j/manifest"
"Work","1880-03-16 (vol. 02 | no. 63)","ark:/21198/z1b87zft","ark:/21198/z16t3b1r","ihc_ladiscusion_18800316","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7kt4","1880-03-16","1880-03-16","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b87zft/manifest"
"Work","1880-03-17 (vol. 02 | no. 64)","ark:/21198/z16h76sc","ark:/21198/z16t3b1r","ihc_ladiscusion_18800317","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x66bmt","1880-03-17","1880-03-17","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h76sc/manifest"
"Work","1880-03-18 (vol. 02 | no. 65)","ark:/21198/z12v55fx","ark:/21198/z16t3b1r","ihc_ladiscusion_18800318","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4v3w","1880-03-18","1880-03-18","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v55fx/manifest"
"Work","1880-03-19 (vol. 02 | no. 66)","ark:/21198/z1z34p29","ark:/21198/z16t3b1r","ihc_ladiscusion_18800319","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d82256","1880-03-19","1880-03-19","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z34p29/manifest"
"Work","1880-03-20 (vol. 02 | no. 67)","ark:/21198/z1tb3x94","ark:/21198/z16t3b1r","ihc_ladiscusion_18800320","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0jnv","1880-03-20","1880-03-20","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb3x94/manifest"
"Work","1880-03-22 (vol. 02 | no. 68)","ark:/21198/z1pk35jb","ark:/21198/z16t3b1r","ihc_ladiscusion_18800322","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w699gf","1880-03-22","1880-03-22","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk35jb/manifest"
"Work","1880-03-23 (vol. 02 | no. 69)","ark:/21198/z1jt2drq","ark:/21198/z16t3b1r","ihc_ladiscusion_18800323","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp7t1d","1880-03-23","1880-03-23","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt2drq/manifest"
"Work","1880-03-24 (vol. 02 | no. 70)","ark:/21198/z1f21p08","ark:/21198/z16t3b1r","ihc_ladiscusion_18800324","open","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c8511t","1880-03-24","1880-03-24","","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","4 pages","digitized microfilm","newspapers","spa","","","","Havana (Cuba)","","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","individuals","Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21p08/manifest"
