Object Type,Title,Item ARK,Parent ARK,File Name,Visibility,Thumbnail,AltTitle.other,collection.physical,Item Sequence,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.editor,Subject,IIIF Manifest URL
Work,1997-09-18,ark:/21198/z1s77bnr,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3px4,,,,5th page dated 9/4/1997,1997-09-18,1997-09-18,,,,,5 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s77bnr/manifest
Work,1997-10-02,ark:/21198/z1ng6m0b,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28x2w,,,,,1997-10-02,1997-10-02,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng6m0b/manifest
Work,1997-10-30,ark:/21198/z1hq5v92,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515x36,,,,,1997-10-30,1997-10-30,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq5v92/manifest
Work,1997-11-13,ark:/21198/z1cz53ht,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31vvr,,,,,1997-11-13,1997-11-13,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz53ht/manifest
Work,1997-11-27,ark:/21198/z1864bqh,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447kbp,,,,,1997-11-27,1997-11-27,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1864bqh/manifest
Work,1997-12-11,ark:/21198/z14f3m1n,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34tpx,,,,,1997-12-11,1997-12-11,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f3m1n/manifest
Work,1997-12-25,ark:/21198/z10s1jps,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350j8r,,,,,1997-12-25,1997-12-25,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10s1jps/manifest
Work,1998-02-05,ark:/21198/z1w1127n,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37sh3,,,,,1998-02-05,1998-02-05,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w1127n/manifest
Work,1998-02-12,ark:/21198/z1r809kt,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253h5t,,,,,1998-02-12,1998-02-12,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r809kt/manifest
Work,1998-03-12,ark:/21198/z1mg9jvj,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j40rf5,,,,Pages 5 & 6 dated 2/19/1998,1998-03-12,1998-03-12,,,,,6 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mg9jvj/manifest
Work,1998-04-09,ark:/21198/z1gq8t3s,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn56q2,,,,,1998-04-09,1998-04-09,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq8t3s/manifest
Work,1998-04-14,ark:/21198/z1bz829j,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q0xcd,,,,,1998-04-14,1998-04-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz829j/manifest
Work,1998-05-21,ark:/21198/z17679mk,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn85p1,,,,,1998-05-21,1998-05-21,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17679mk/manifest
Work,1998-05-28,ark:/21198/z13j587p,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3w54,,,,,1998-05-28,1998-05-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j587p/manifest
Work,1998-06-04,ark:/21198/z1zs4rtw,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9tv7,,,,,1998-06-04,1998-06-04,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs4rtw/manifest
Work,1998-06-11,ark:/21198/z1v1414q,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q6tzf,,,,,1998-06-11,1998-06-11,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v1414q/manifest
Work,1998-06-17,ark:/21198/z1q838ff,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns2sv6,,,,,1998-06-17,1998-06-17,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q838ff/manifest
Work,1998-06-18,ark:/21198/z1kh2hnt,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9svh,,,,,1998-06-18,1998-06-18,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kh2hnt/manifest
Work,1998-07-02,ark:/21198/z1fr1rwn,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms5rqt,,,,,1998-07-02,1998-07-02,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr1rwn/manifest
Work,1998-07-16,ark:/21198/z1b0116g,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2rsk,,,,,1998-07-16,1998-07-16,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b0116g/manifest
Work,1998-07-30,ark:/21198/z1698zvp,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8qg3,,,,,1998-07-30,1998-07-30,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1698zvp/manifest
Work,1998-08-13,ark:/21198/z12j8756,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v4f1g,,,,,1998-08-13,1998-08-13,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j8756/manifest
Work,1998-08-20,ark:/21198/z1xs7qrd,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1p9t,,,,,1998-08-20,1998-08-20,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7qrd/manifest
Work,1998-08-27,ark:/21198/z1t1701s,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7cx4,,,,,1998-08-27,1998-08-27,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t1701s/manifest
Work,1998-09-03,ark:/21198/z1p86775,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4n7b,,,,,1998-09-03,1998-09-03,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p86775/manifest
Work,1998-09-10,ark:/21198/z1jh5gg0,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0bqd,,,,,1998-09-10,1998-09-10,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh5gg0/manifest
Work,1998-09-24,ark:/21198/z1dr4qt5,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx69fc,,,,,1998-09-24,1998-09-24,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dr4qt5/manifest
Work,1998-10-01,ark:/21198/z1932pfk,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw3jt2,,,,,1998-10-01,1998-10-01,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932pfk/manifest
Work,1998-10-15,ark:/21198/z15b1xsr,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx98db,,,,,1998-10-15,1998-10-15,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b1xsr/manifest
Work,1998-10-22,ark:/21198/z11k164q,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6hn7,,,,,1998-10-22,1998-10-22,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k164q/manifest
Work,1998-10-29,ark:/21198/z1wt0pk4,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz279z,,,,,1998-10-29,1998-10-29,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0pk4/manifest
Work,1998-11-05,ark:/21198/z1s19xtq,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9gm6,,,,,1998-11-05,1998-11-05,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s19xtq/manifest
Work,1998-11-12,ark:/21198/z1n8962b,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5644,,,,,1998-11-12,1998-11-12,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n8962b/manifest
Work,1998-11-26,ark:/21198/z1hh8fc2,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w114sn,,,,,1998-11-26,1998-11-26,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh8fc2/manifest
Work,1998-12-03,ark:/21198/z1cv6d1m,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz84w0,,,,,1998-12-03,1998-12-03,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6d1m/manifest
Work,1998-12-10,ark:/21198/z1835nc3,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v143rm,,,,,1998-12-10,1998-12-10,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1835nc3/manifest
Work,1998-12-17,ark:/21198/z14b4wpt,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b013sx,,,,,1998-12-17,1998-12-17,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b4wpt/manifest
Work,1998-12-31,ark:/21198/z10k44zg,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t172np,,,,2 last pages likely from different issue 12/24/1998,1998-12-31,1998-12-31,,,,,6 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k44zg/manifest
Work,1999-01-14,ark:/21198/z1vt3nd9,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k18rm,,,,,1999-01-14,1999-01-14,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt3nd9/manifest
Work,1999-01-21,ark:/21198/z1r22wpw,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8hzh,,,,,1999-01-21,1999-01-21,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r22wpw/manifest
Work,1999-01-28,ark:/21198/z1md0vbf,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k47jb,,,,,1999-01-28,1999-01-28,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md0vbf/manifest
Work,1999-02-04,ark:/21198/z1gn03m3,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn066z,,,,,1999-02-04,1999-02-04,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn03m3/manifest
Work,1999-02-11,ark:/21198/z1bv9c0k,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7fmj,,,,,1999-02-11,1999-02-11,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9c0k/manifest
Work,1999-02-25,ark:/21198/z1738m9m,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn354g,,,,,1999-02-25,1999-02-25,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1738m9m/manifest
Work,1999-03-04,ark:/21198/z13b7vjf,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0ddt,,,,,1999-03-04,1999-03-04,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13b7vjf/manifest
Work,1999-03-11,ark:/21198/z1zk7c13,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6403,,,,,1999-03-11,1999-03-11,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zk7c13/manifest
Work,1999-03-18,ark:/21198/z1tt6m8x,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3c9w,,,,,1999-03-18,1999-03-18,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt6m8x/manifest
Work,1999-03-25,ark:/21198/z1q54jxc,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn92v9,,,,,1999-03-25,1999-03-25,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54jxc/manifest
Work,1999-04-01,ark:/21198/z1kd3t62,ark:/21198/z1f787wx,,open,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq51jc,,,,,1999-04-01,1999-04-01,,,,,4 pages,,newspapers,chi|~|spa,,,,,"Havana, (Cuba)",,Casa de Artes y Tradiciones Chinas,text,,"mantonia@patrimonio.ohc.cu, barriochino@patrimonio.ohc.cu",,,,paged,,Chinese -- Cuba|~|Chinese newspapers -- Cuba,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd3t62/manifest
